Station,Year,Month,Days_Available,Rainfall_Total,Rainfall_Days,Max_Daily_Rain,Temperature_Mean,Max_Temperature,Min_Temperature,Humidity_Mean,Sunshine_Mean,Season,Latitude,Longitude
Satkhira,2008,4,30,85.0,5,27.0,28.916666666666668,31.5,22.5,74.7,8.943333333333333,Pre-Monsoon,22.7,89.07
Satkhira,2008,5,31,129.0,10,47.0,29.990322580645163,32.4,27.3,73.06451612903226,7.977419354838708,Pre-Monsoon,22.7,89.07
Satkhira,2008,6,30,200.0,15,54.0,28.896666666666665,31.8,25.1,83.93333333333334,4.730000000000001,Monsoon,22.7,89.07
Satkhira,2008,7,31,280.0,26,42.0,28.53870967741935,30.2,27.1,88.09677419354838,2.964516129032258,Monsoon,22.7,89.07
Satkhira,2008,8,31,282.0,23,37.0,28.641935483870967,30.7,26.0,86.6774193548387,4.506451612903226,Monsoon,22.7,89.07
Satkhira,2008,9,30,275.0,18,72.0,28.480000000000004,29.8,25.8,86.83333333333333,5.4433333333333325,Monsoon,22.7,89.07
Satkhira,2008,10,31,170.0,9,109.0,26.580645161290313,29.3,21.8,83.61290322580645,7.122580645161291,Post-Monsoon,22.7,89.07
Satkhira,2008,11,30,0.0,0,0.0,23.25,25.8,20.2,78.46666666666667,9.053333333333335,Post-Monsoon,22.7,89.07
Satkhira,2008,12,31,0.0,0,0.0,19.703225806451613,23.0,16.9,83.7741935483871,5.148387096774194,Winter,22.7,89.07
Satkhira,2009,1,31,0.0,0,0.0,19.78709677419355,24.4,16.3,81.3225806451613,5.12258064516129,Winter,22.7,89.07
Satkhira,2009,2,28,0.0,0,0.0,22.17142857142857,28.1,19.3,74.35714285714286,7.975000000000002,Winter,22.7,89.07
Satkhira,2009,3,31,3.0,3,1.0,26.170967741935485,28.6,23.3,72.2258064516129,7.451612903225806,Pre-Monsoon,22.7,89.07
Satkhira,2009,4,30,12.0,2,11.0,30.12333333333333,32.0,26.3,72.8,8.680000000000001,Pre-Monsoon,22.7,89.07
Satkhira,2009,5,31,179.0,8,65.0,30.10967741935484,32.9,26.2,75.16129032258064,7.65483870967742,Pre-Monsoon,22.7,89.07
Satkhira,2009,6,30,55.0,9,14.0,30.960000000000004,33.0,28.5,78.06666666666666,5.89,Monsoon,22.7,89.07
Satkhira,2009,7,31,251.0,20,53.0,29.083870967741934,31.1,27.3,85.7741935483871,3.835483870967742,Monsoon,22.7,89.07
Satkhira,2009,8,31,472.0,23,90.0,28.81612903225807,30.2,27.0,86.80645161290323,3.464516129032258,Monsoon,22.7,89.07
Satkhira,2009,9,30,337.0,12,78.0,29.09666666666667,31.4,26.4,84.63333333333334,5.246666666666666,Monsoon,22.7,89.07
Satkhira,2009,10,31,82.0,6,54.0,26.78387096774194,29.3,23.7,82.25806451612904,7.322580645161291,Post-Monsoon,22.7,89.07
Satkhira,2009,11,30,19.0,2,12.0,23.746666666666666,28.4,19.0,79.16666666666667,7.12,Post-Monsoon,22.7,89.07
Satkhira,2009,12,31,0.0,0,0.0,18.677419354838708,22.2,15.0,77.64516129032258,6.816129032258065,Winter,22.7,89.07
Satkhira,2010,1,31,0.0,0,0.0,16.748387096774195,19.2,13.5,76.29032258064517,6.7774193548387105,Winter,22.7,89.07
Satkhira,2010,2,28,3.0,2,2.0,22.20357142857143,26.2,19.0,73.07142857142857,7.15,Winter,22.7,89.07
Satkhira,2010,3,31,1.0,1,1.0,28.325806451612905,30.5,24.7,70.83870967741936,7.8741935483870975,Pre-Monsoon,22.7,89.07
Satkhira,2010,4,30,25.0,2,17.0,30.756666666666664,31.8,28.8,73.7,7.970000000000001,Pre-Monsoon,22.7,89.07
Satkhira,2010,5,31,214.0,10,69.0,30.067741935483877,32.0,26.0,78.2258064516129,7.038709677419354,Pre-Monsoon,22.7,89.07
Satkhira,2010,6,30,318.0,19,91.0,30.070000000000007,32.4,27.0,84.33333333333333,4.513333333333333,Monsoon,22.7,89.07
Satkhira,2010,7,31,269.0,20,74.0,29.500000000000004,31.4,27.7,84.09677419354838,5.251612903225807,Monsoon,22.7,89.07
Satkhira,2010,8,31,148.0,18,35.0,29.438709677419357,31.8,27.8,84.06451612903226,5.358064516129033,Monsoon,22.7,89.07
Satkhira,2010,9,30,202.0,21,32.0,28.83,30.3,26.6,85.63333333333334,5.256666666666666,Monsoon,22.7,89.07
Satkhira,2010,10,31,92.0,9,31.0,27.854838709677413,30.8,24.9,84.29032258064517,6.412903225806451,Post-Monsoon,22.7,89.07
Satkhira,2010,11,30,1.0,1,1.0,24.60333333333333,26.8,20.9,80.76666666666667,6.493333333333334,Post-Monsoon,22.7,89.07
Satkhira,2010,12,31,15.0,3,7.0,18.429032258064513,22.6,15.4,78.80645161290323,5.741935483870967,Winter,22.7,89.07
Satkhira,2011,1,31,0.0,0,0.0,17.04838709677419,20.6,12.0,76.6774193548387,6.909677419354839,Winter,22.7,89.07
Satkhira,2011,2,28,1.0,1,1.0,21.50357142857143,25.6,17.9,71.78571428571429,7.92857142857143,Winter,22.7,89.07
Satkhira,2011,3,31,58.0,4,26.0,26.009677419354833,28.6,20.6,70.90322580645162,7.741935483870968,Pre-Monsoon,22.7,89.07
Satkhira,2011,4,30,58.0,5,42.0,28.203333333333333,30.5,25.1,73.66666666666667,7.846666666666668,Pre-Monsoon,22.7,89.07
Satkhira,2011,5,31,218.0,11,43.0,29.77741935483871,32.0,24.4,76.38709677419355,7.79032258064516,Pre-Monsoon,22.7,89.07
Satkhira,2011,6,30,450.0,17,114.0,29.61666666666667,32.6,26.9,82.6,4.026666666666666,Monsoon,22.7,89.07
Satkhira,2011,7,31,428.0,15,156.0,29.296774193548387,31.6,26.7,82.93548387096774,5.287096774193548,Monsoon,22.7,89.07
Satkhira,2011,8,31,637.0,25,104.0,28.60645161290322,31.9,25.5,86.61290322580645,3.664516129032258,Monsoon,22.7,89.07
Satkhira,2011,9,30,217.0,21,30.0,28.733333333333334,31.0,27.4,85.06666666666666,4.313333333333333,Monsoon,22.7,89.07
Satkhira,2011,10,31,53.0,4,26.0,28.306451612903224,30.6,24.1,79.96774193548387,7.500000000000001,Post-Monsoon,22.7,89.07
Satkhira,2011,11,30,0.0,0,0.0,23.709999999999997,25.5,20.9,78.33333333333333,7.059999999999999,Post-Monsoon,22.7,89.07
Satkhira,2011,12,31,0.0,0,0.0,19.03870967741936,22.7,13.9,81.19354838709677,4.72258064516129,Winter,22.7,89.07
Satkhira,2012,1,31,36.0,7,15.0,18.387096774193548,22.5,14.4,79.51612903225806,5.241935483870968,Winter,22.7,89.07
Satkhira,2012,2,29,14.0,3,8.0,21.06896551724138,24.8,16.2,72.44827586206897,8.027586206896553,Winter,22.7,89.07
Satkhira,2012,3,31,0.0,0,0.0,26.72258064516129,29.8,23.1,71.48387096774194,7.541935483870967,Pre-Monsoon,22.7,89.07
Satkhira,2012,4,30,94.0,8,33.0,29.160000000000004,32.4,24.0,72.26666666666667,7.85,Pre-Monsoon,22.7,89.07
Satkhira,2012,5,31,72.0,6,32.0,31.235483870967737,33.2,24.3,70.51612903225806,8.37741935483871,Pre-Monsoon,22.7,89.07
Satkhira,2012,6,30,199.0,10,61.0,31.103333333333335,33.8,26.5,77.03333333333333,4.576666666666666,Monsoon,22.7,89.07
Satkhira,2012,7,31,239.0,24,34.0,29.2258064516129,30.8,28.0,84.35483870967742,4.574193548387097,Monsoon,22.7,89.07
Satkhira,2012,8,31,311.0,23,50.0,29.148387096774194,30.9,26.9,85.12903225806451,4.6645161290322585,Monsoon,22.7,89.07
Satkhira,2012,9,30,282.0,17,95.0,29.15,30.6,25.8,85.0,5.286666666666665,Monsoon,22.7,89.07
Satkhira,2012,10,31,95.0,7,34.0,26.983870967741936,30.1,23.8,81.83870967741936,6.919354838709676,Post-Monsoon,22.7,89.07
Satkhira,2012,11,30,105.0,5,70.0,22.733333333333334,26.1,18.3,78.33333333333333,6.586666666666665,Post-Monsoon,22.7,89.07
Satkhira,2012,12,31,8.0,1,8.0,17.783870967741933,22.4,11.0,81.29032258064517,5.516129032258066,Winter,22.7,89.07
Satkhira,2013,1,31,5.0,1,5.0,16.75161290322581,20.8,11.8,76.45161290322581,5.670967741935483,Winter,22.7,89.07
Satkhira,2013,2,28,12.0,1,12.0,20.946428571428566,23.8,18.2,72.10714285714286,7.3428571428571425,Winter,22.7,89.07
Satkhira,2013,3,31,37.0,2,33.0,26.358064516129033,29.7,21.5,71.38709677419355,7.925806451612903,Pre-Monsoon,22.7,89.07
Satkhira,2013,4,30,29.0,5,14.0,29.233333333333338,31.9,25.8,70.73333333333333,8.186666666666666,Pre-Monsoon,22.7,89.07
Satkhira,2013,5,31,310.0,17,51.0,29.132258064516133,31.8,26.0,80.93548387096774,5.074193548387096,Pre-Monsoon,22.7,89.07
Satkhira,2013,6,30,245.0,11,106.0,29.913333333333334,31.7,27.0,81.26666666666667,5.306666666666667,Monsoon,22.7,89.07
Satkhira,2013,7,31,266.0,25,52.0,29.31612903225807,30.5,27.3,83.61290322580645,4.683870967741936,Monsoon,22.7,89.07
Satkhira,2013,8,31,217.0,22,49.0,28.948387096774198,30.7,27.2,85.03225806451613,4.338709677419355,Monsoon,22.7,89.07
Satkhira,2013,9,30,296.0,16,71.0,28.959999999999997,31.2,26.5,85.0,4.786666666666665,Monsoon,22.7,89.07
Satkhira,2013,10,31,247.0,16,50.0,27.17419354838709,29.4,22.8,86.35483870967742,4.567741935483871,Post-Monsoon,22.7,89.07
Satkhira,2013,11,30,0.0,0,0.0,22.86333333333333,25.9,20.7,76.8,7.820000000000001,Post-Monsoon,22.7,89.07
Satkhira,2013,12,31,0.0,0,0.0,19.448387096774194,22.1,16.3,79.09677419354838,5.841935483870968,Winter,22.7,89.07
Satkhira,2014,1,31,0.0,0,0.0,17.4,20.2,15.0,79.83870967741936,5.432258064516129,Winter,22.7,89.07
Satkhira,2014,2,28,31.0,2,22.0,20.72857142857143,23.3,16.9,72.78571428571429,6.7857142857142865,Winter,22.7,89.07
Satkhira,2014,3,31,36.0,2,28.0,25.906451612903226,31.1,22.2,68.58064516129032,7.729032258064516,Pre-Monsoon,22.7,89.07
Satkhira,2014,4,30,0.0,0,0.0,30.78666666666667,32.7,27.9,67.03333333333333,9.020000000000001,Pre-Monsoon,22.7,89.07
Satkhira,2014,5,31,162.0,7,58.0,30.693548387096772,33.3,24.5,73.2258064516129,7.748387096774194,Pre-Monsoon,22.7,89.07
Satkhira,2014,6,30,330.0,18,48.0,29.876666666666665,32.4,27.3,82.86666666666666,4.446666666666667,Monsoon,22.7,89.07
Satkhira,2014,7,31,243.0,22,43.0,29.49032258064516,30.9,27.2,85.12903225806451,3.680645161290323,Monsoon,22.7,89.07
Satkhira,2014,8,31,174.0,17,44.0,29.461290322580645,31.0,26.9,83.90322580645162,3.97741935483871,Monsoon,22.7,89.07
Satkhira,2014,9,30,242.0,19,45.0,29.226666666666663,31.0,27.1,83.3,5.893333333333334,Monsoon,22.7,89.07
Satkhira,2014,10,31,79.0,7,40.0,27.506451612903223,30.4,23.9,81.16129032258064,6.712903225806452,Post-Monsoon,22.7,89.07
Satkhira,2014,11,30,0.0,0,0.0,22.946666666666665,28.6,18.9,75.4,7.133333333333335,Post-Monsoon,22.7,89.07
Satkhira,2014,12,31,0.0,0,0.0,18.58709677419355,21.6,14.5,79.74193548387096,5.0935483870967735,Winter,22.7,89.07
Satkhira,2015,1,31,59.0,1,59.0,18.490322580645167,25.3,14.7,79.58064516129032,5.8903225806451625,Winter,22.7,89.07
Satkhira,2015,2,28,10.0,2,7.0,22.289285714285715,26.8,16.6,75.0,6.578571428571428,Winter,22.7,89.07
Satkhira,2015,3,31,32.0,3,19.0,25.793548387096777,29.0,21.9,67.70967741935483,8.270967741935483,Pre-Monsoon,22.7,89.07
Satkhira,2015,4,30,167.0,10,87.0,28.360000000000007,30.6,23.7,76.56666666666666,6.233333333333333,Pre-Monsoon,22.7,89.07
Satkhira,2015,5,31,16.0,6,4.0,31.403225806451612,33.5,28.5,73.45161290322581,6.66774193548387,Pre-Monsoon,22.7,89.07
Satkhira,2015,6,30,226.0,14,61.0,30.076666666666664,33.1,26.0,79.8,4.343333333333334,Monsoon,22.7,89.07
Satkhira,2015,7,31,681.0,26,129.0,28.354838709677427,31.5,26.1,88.29032258064517,1.5967741935483872,Monsoon,22.7,89.07
Satkhira,2015,8,31,218.0,20,67.0,29.49677419354838,31.0,26.1,83.93548387096774,3.690322580645161,Monsoon,22.7,89.07
Satkhira,2015,9,30,308.0,13,57.0,29.63333333333333,32.2,27.2,82.26666666666667,4.553333333333334,Monsoon,22.7,89.07
Satkhira,2015,10,31,57.0,9,15.0,27.877419354838704,30.9,24.8,81.61290322580645,6.819354838709678,Post-Monsoon,22.7,89.07
Satkhira,2015,11,30,0.0,0,0.0,24.233333333333334,26.7,22.2,80.96666666666667,6.920000000000002,Post-Monsoon,22.7,89.07
Satkhira,2015,12,31,7.0,2,6.0,20.122580645161293,25.6,15.9,81.16129032258064,2.674193548387097,Winter,22.7,89.07
Satkhira,2016,1,31,3.0,1,3.0,18.387096774193548,22.1,14.3,81.58064516129032,3.6935483870967736,Winter,22.7,89.07
Satkhira,2016,2,29,136.0,5,70.0,24.13103448275862,28.1,19.5,78.24137931034483,4.106896551724137,Winter,22.7,89.07
Satkhira,2016,3,31,7.0,3,3.0,27.477419354838702,30.0,25.5,75.38709677419355,7.183870967741936,Pre-Monsoon,22.7,89.07
Satkhira,2016,4,30,14.0,1,14.0,31.233333333333334,33.0,24.7,72.46666666666667,7.7700000000000005,Pre-Monsoon,22.7,89.07
Satkhira,2016,5,31,235.0,14,55.0,30.154838709677417,32.4,26.3,74.93548387096774,6.919354838709677,Pre-Monsoon,22.7,89.07
Satkhira,2016,6,30,184.0,18,40.0,29.98,31.8,25.6,80.93333333333334,6.0,Monsoon,22.7,89.07
Satkhira,2016,7,31,226.0,24,67.0,29.093548387096778,30.6,26.8,86.54838709677419,2.8129032258064517,Monsoon,22.7,89.07
Satkhira,2016,8,31,202.0,19,27.0,29.30322580645161,31.0,26.2,85.09677419354838,4.661290322580644,Monsoon,22.7,89.07
Satkhira,2016,9,30,131.0,14,26.0,29.540000000000003,30.9,27.2,83.1,5.903333333333333,Monsoon,22.7,89.07
Satkhira,2016,10,31,167.0,9,120.0,28.209677419354843,30.7,26.1,82.3225806451613,6.806451612903228,Post-Monsoon,22.7,89.07
Satkhira,2016,11,30,40.0,3,27.0,23.313333333333336,29.1,20.7,80.6,6.609999999999999,Post-Monsoon,22.7,89.07
Satkhira,2016,12,31,0.0,0,0.0,19.59677419354839,22.8,17.3,81.7741935483871,5.49032258064516,Winter,22.7,89.07
Satkhira,2017,1,31,0.0,0,0.0,18.096774193548388,21.2,14.4,77.64516129032258,6.809677419354838,Winter,22.7,89.07
Satkhira,2017,2,28,0.0,0,0.0,22.3,27.1,18.5,73.89285714285714,6.510714285714285,Winter,22.7,89.07
Satkhira,2017,3,31,48.0,7,18.0,25.832258064516132,29.7,21.8,74.74193548387096,7.300000000000002,Pre-Monsoon,22.7,89.07
Satkhira,2017,4,30,19.0,1,19.0,29.803333333333335,31.6,27.5,73.2,7.123333333333334,Pre-Monsoon,22.7,89.07
Satkhira,2017,5,31,144.0,9,38.0,30.87741935483871,32.9,27.7,73.35483870967742,8.029032258064515,Pre-Monsoon,22.7,89.07
Satkhira,2017,6,30,275.0,20,55.0,30.066666666666663,33.0,26.8,82.73333333333333,4.819999999999999,Monsoon,22.7,89.07
Satkhira,2017,7,31,591.0,24,75.0,28.970967741935485,30.9,26.4,87.06451612903226,2.603225806451613,Monsoon,22.7,89.07
Satkhira,2017,8,31,239.0,20,83.0,29.570967741935483,30.9,27.2,84.3225806451613,4.445161290322581,Monsoon,22.7,89.07
Satkhira,2017,9,30,209.0,13,42.0,29.69333333333333,31.9,27.4,84.33333333333333,4.946666666666666,Monsoon,22.7,89.07
Satkhira,2017,10,31,323.0,13,123.0,27.84516129032258,30.5,24.0,85.06451612903226,5.361290322580646,Post-Monsoon,22.7,89.07
Satkhira,2017,11,30,26.0,3,17.0,23.37,27.0,19.0,79.56666666666666,7.779999999999999,Post-Monsoon,22.7,89.07
Satkhira,2017,12,31,58.0,3,28.0,19.929032258064517,23.1,17.3,84.2258064516129,5.287096774193548,Winter,22.7,89.07
Satkhira,2018,1,31,0.0,0,0.0,16.306451612903224,19.7,13.6,77.61290322580645,7.096774193548386,Winter,22.7,89.07
Satkhira,2018,2,28,0.0,0,0.0,22.753571428571426,27.4,19.1,71.75,5.792857142857144,Winter,22.7,89.07
Satkhira,2018,3,31,0.0,0,0.0,27.141935483870967,29.3,23.2,70.64516129032258,7.04516129032258,Pre-Monsoon,22.7,89.07
Satkhira,2018,4,30,50.0,5,23.0,28.476666666666674,31.3,24.4,72.36666666666666,8.023333333333333,Pre-Monsoon,22.7,89.07
Satkhira,2018,5,31,162.0,9,41.0,29.46451612903226,32.1,24.7,76.58064516129032,6.554838709677419,Pre-Monsoon,22.7,89.07
Satkhira,2018,6,30,273.0,16,71.0,30.17,34.0,26.7,80.96666666666667,5.013333333333334,Monsoon,22.7,89.07
Satkhira,2018,7,31,246.0,24,39.0,29.51290322580645,32.4,26.7,84.83870967741936,4.212903225806452,Monsoon,22.7,89.07
Satkhira,2018,8,31,290.0,22,88.0,29.56129032258065,31.2,26.7,84.58064516129032,4.9870967741935495,Monsoon,22.7,89.07
Satkhira,2018,9,30,167.0,11,58.0,29.653333333333332,31.6,26.9,83.83333333333333,5.710000000000002,Monsoon,22.7,89.07
Satkhira,2018,10,31,105.0,7,52.0,27.022580645161288,30.2,23.8,81.12903225806451,6.635483870967742,Post-Monsoon,22.7,89.07
Satkhira,2018,11,30,0.0,0,0.0,23.640000000000004,27.5,20.8,80.23333333333333,7.496666666666668,Post-Monsoon,22.7,89.07
Satkhira,2018,12,31,10.0,3,6.0,18.080645161290327,21.9,14.2,78.12903225806451,6.274193548387097,Winter,22.7,89.07
Satkhira,2019,1,31,0.0,0,0.0,17.74193548387097,22.0,15.7,75.7741935483871,7.403225806451614,Winter,22.7,89.07
Satkhira,2019,2,28,125.0,4,72.0,21.16428571428571,25.8,18.3,75.10714285714286,7.014285714285713,Winter,22.7,89.07
Satkhira,2019,3,31,86.0,6,34.0,25.7483870967742,29.2,19.6,74.09677419354838,7.680645161290323,Pre-Monsoon,22.7,89.07
Satkhira,2019,4,30,101.0,6,53.0,29.109999999999996,31.9,26.3,74.5,8.553333333333335,Pre-Monsoon,22.7,89.07
Satkhira,2019,5,31,117.0,9,32.0,31.070967741935483,32.4,25.4,75.54838709677419,8.338709677419354,Pre-Monsoon,22.7,89.07
Satkhira,2019,6,30,218.0,8,114.0,30.69666666666667,32.5,26.8,79.76666666666667,5.526666666666667,Monsoon,22.7,89.07
Satkhira,2019,7,31,143.0,16,38.0,30.145161290322577,31.9,27.6,81.45161290322581,4.94516129032258,Monsoon,22.7,89.07
Satkhira,2019,8,31,588.0,21,113.0,29.53870967741935,31.9,26.7,85.2258064516129,5.177419354838709,Monsoon,22.7,89.07
Satkhira,2019,9,30,167.0,11,58.0,29.653333333333332,31.6,26.9,83.83333333333333,5.710000000000002,Monsoon,22.7,89.07
Satkhira,2019,10,31,105.0,7,52.0,27.022580645161288,30.2,23.8,81.12903225806451,6.635483870967742,Post-Monsoon,22.7,89.07
Satkhira,2019,11,30,26.0,3,17.0,23.37,27.0,19.0,79.56666666666666,7.779999999999999,Post-Monsoon,22.7,89.07
Satkhira,2019,12,31,58.0,3,28.0,19.929032258064517,23.1,17.3,84.2258064516129,5.287096774193548,Winter,22.7,89.07
Satkhira,2020,1,31,34.0,3,28.0,18.112903225806456,21.1,15.7,80.29032258064517,6.041935483870966,Winter,22.7,89.07
Satkhira,2020,2,29,2.0,1,2.0,20.403448275862072,23.5,16.9,72.13793103448276,6.86551724137931,Winter,22.7,89.07
Satkhira,2020,3,31,86.0,5,52.0,25.796774193548384,29.7,23.0,69.7741935483871,8.04516129032258,Pre-Monsoon,22.7,89.07
Satkhira,2020,4,30,20.0,5,8.0,28.87666666666667,31.1,24.9,72.56666666666666,7.150000000000001,Pre-Monsoon,22.7,89.07
Satkhira,2020,5,31,316.0,11,88.0,29.216129032258063,32.3,25.1,77.64516129032258,6.554838709677419,Pre-Monsoon,22.7,89.07
Satkhira,2020,6,30,218.0,8,114.0,30.69666666666667,32.5,26.8,79.76666666666667,5.526666666666667,Monsoon,22.7,89.07
Satkhira,2020,7,31,299.0,24,47.0,30.096774193548388,31.8,27.4,82.19354838709677,4.941935483870967,Monsoon,22.7,89.07
Satkhira,2020,8,31,423.0,22,84.0,29.68064516129032,32.8,27.2,85.19354838709677,4.338709677419356,Monsoon,22.7,89.07
Satkhira,2020,9,30,79.0,11,19.0,29.96999999999999,31.5,27.0,82.86666666666666,5.459999999999999,Monsoon,22.7,89.07
Satkhira,2020,10,31,66.0,11,17.0,29.148387096774194,31.4,25.7,81.96774193548387,6.2870967741935475,Post-Monsoon,22.7,89.07
Satkhira,2020,11,30,5.0,1,5.0,24.170000000000005,28.8,19.7,74.86666666666666,7.030000000000001,Post-Monsoon,22.7,89.07
Satkhira,2020,12,31,0.0,0,0.0,19.103225806451615,22.2,15.5,78.87096774193549,4.980645161290322,Winter,22.7,89.07
Satkhira,2021,1,31,0.0,0,0.0,18.896774193548385,22.9,15.5,77.48387096774194,3.835483870967742,Winter,22.7,89.07
Satkhira,2021,2,28,3.0,1,3.0,21.589285714285715,27.6,15.0,72.42857142857143,6.010714285714286,Winter,22.7,89.07
Satkhira,2021,3,31,0.0,0,0.0,27.593548387096778,30.8,24.5,71.7741935483871,6.0451612903225795,Pre-Monsoon,22.7,89.07
Satkhira,2021,4,30,1.0,1,1.0,30.080000000000002,32.1,26.9,68.9,6.813333333333334,Pre-Monsoon,22.7,89.07
Satkhira,2021,5,31,122.0,7,42.0,29.874193548387094,32.9,25.0,73.6774193548387,7.425806451612903,Pre-Monsoon,22.7,89.07
Satkhira,2021,6,30,440.0,21,72.0,29.103333333333335,32.4,25.6,84.26666666666667,3.39,Monsoon,22.7,89.07
Satkhira,2021,7,31,472.0,21,143.0,29.458064516129028,31.6,26.8,84.58064516129032,4.193548387096773,Monsoon,22.7,89.07
Satkhira,2021,8,31,248.0,19,64.0,29.612903225806452,31.1,28.0,84.2258064516129,3.680645161290323,Monsoon,22.7,89.07
Satkhira,2021,9,30,351.0,19,68.0,29.01333333333333,31.3,26.4,85.06666666666666,4.536666666666666,Monsoon,22.7,89.07
Satkhira,2021,10,31,217.0,9,91.0,28.770967741935483,30.7,25.8,81.3225806451613,5.838709677419354,Post-Monsoon,22.7,89.07
Satkhira,2021,11,30,3.0,2,2.0,24.006666666666668,26.2,21.6,76.7,6.813333333333332,Post-Monsoon,22.7,89.07
Satkhira,2021,12,31,87.0,4,48.0,20.09032258064516,23.1,16.3,80.09677419354838,4.845161290322579,Winter,22.7,89.07
Satkhira,2022,1,31,15.0,3,8.0,18.567741935483873,21.5,15.5,78.6774193548387,5.47741935483871,Winter,22.7,89.07
Satkhira,2022,2,28,67.0,3,42.0,20.532142857142855,24.5,17.2,75.60714285714286,6.957142857142858,Winter,22.7,89.07
Satkhira,2022,3,31,0.0,0,0.0,26.964516129032262,29.9,24.0,69.03225806451613,8.51290322580645,Pre-Monsoon,22.7,89.07
Satkhira,2022,4,30,2.0,2,1.0,30.146666666666665,32.5,27.8,74.26666666666667,7.553333333333332,Pre-Monsoon,22.7,89.07
Satkhira,2022,5,31,170.0,12,53.0,29.890322580645158,31.9,25.4,75.80645161290323,6.548387096774195,Pre-Monsoon,22.7,89.07
Satkhira,2022,6,30,82.0,13,21.0,30.383333333333333,32.4,28.1,79.2,3.6300000000000003,Monsoon,22.7,89.07
Satkhira,2022,7,31,186.0,21,35.0,29.835483870967746,31.5,27.5,82.16129032258064,5.983870967741937,Monsoon,22.7,89.07
Satkhira,2022,8,31,198.0,22,30.0,29.596774193548388,31.8,27.3,82.83870967741936,5.083870967741936,Monsoon,22.7,89.07
Satkhira,2022,9,30,300.0,17,46.0,29.463333333333342,31.8,26.3,83.33333333333333,4.883333333333334,Monsoon,22.7,89.07
Satkhira,2022,10,31,123.0,10,58.0,27.761290322580642,30.7,22.5,81.87096774193549,6.81290322580645,Post-Monsoon,22.7,89.07
Satkhira,2022,11,30,0.0,0,0.0,23.366666666666664,26.8,20.7,74.83333333333333,8.293333333333333,Post-Monsoon,22.7,89.07
Satkhira,2022,12,31,0.0,0,0.0,19.883870967741935,22.8,17.1,77.87096774193549,6.8354838709677415,Winter,22.7,89.07
Satkhira,2023,1,31,0.0,0,0.0,18.732258064516124,23.0,13.0,79.48387096774194,5.161290322580646,Winter,22.7,89.07
Satkhira,2023,2,28,2.0,1,2.0,23.021428571428572,26.9,18.5,73.5,7.082142857142857,Winter,22.7,89.07
Satkhira,2023,3,31,76.0,6,37.0,26.23548387096774,28.8,22.8,71.64516129032258,6.693548387096774,Pre-Monsoon,22.7,89.07
Satkhira,2023,4,30,68.0,5,34.0,29.75666666666667,33.6,23.8,69.06666666666666,8.156666666666666,Pre-Monsoon,22.7,89.07
Satkhira,2023,5,31,173.0,11,48.0,30.07096774193549,33.3,26.2,72.70967741935483,7.867741935483871,Pre-Monsoon,22.7,89.07
Satkhira,2023,6,30,82.0,13,21.0,30.383333333333333,32.4,28.1,79.2,3.6300000000000003,Monsoon,22.7,89.07
Satkhira,2023,7,31,173.0,20,27.0,30.322580645161292,31.9,28.9,82.06451612903226,4.941935483870967,Monsoon,22.7,89.07
Satkhira,2023,8,31,427.0,19,68.0,29.658064516129034,32.0,27.0,83.87096774193549,4.338709677419356,Monsoon,22.7,89.07
Satkhira,2023,9,30,95.0,16,15.0,29.703333333333333,31.6,27.9,84.2,4.536666666666666,Monsoon,22.7,89.07
Satkhira,2023,10,31,176.0,7,47.0,28.22258064516129,30.8,26.0,80.90322580645162,5.838709677419354,Post-Monsoon,22.7,89.07
Satkhira,2023,11,30,2.0,2,1.0,24.706666666666667,28.2,22.1,78.06666666666666,8.293333333333333,Post-Monsoon,22.7,89.07
Satkhira,2023,12,31,21.0,2,19.0,20.287096774193554,24.2,18.0,79.87096774193549,6.8354838709677415,Winter,22.7,89.07
Sitakunda,1977,1,31,0.0,0,0.0,18.68387096774193,21.6,15.6,68.87096774193549,8.454838709677416,Winter,22.63,91.65
Sitakunda,1977,2,28,0.0,0,0.0,22.14642857142857,25.9,19.2,73.39285714285714,8.422857142857143,Winter,22.63,91.65
Sitakunda,1977,3,31,5.0,1,5.0,25.225806451612907,27.4,22.6,80.25806451612904,8.248387096774193,Pre-Monsoon,22.63,91.65
Sitakunda,1977,4,30,120.0,6,47.0,27.666666666666668,29.7,22.2,83.56666666666666,9.066666666666666,Pre-Monsoon,22.63,91.65
Sitakunda,1977,5,31,444.0,22,116.0,28.66322580645161,37.8,24.9,80.3225806451613,6.6403225806451625,Pre-Monsoon,22.63,91.65
Sitakunda,1977,6,30,770.0,17,176.0,27.459999999999997,30.2,24.9,84.43333333333334,4.719999999999999,Monsoon,22.63,91.65
Sitakunda,1977,7,31,995.0,22,117.0,27.935483870967733,30.1,25.9,86.03225806451613,3.680645161290323,Monsoon,22.63,91.65
Sitakunda,1977,8,31,458.0,19,77.0,27.925806451612903,30.8,25.0,86.70967741935483,4.661290322580645,Monsoon,22.63,91.65
Sitakunda,1977,9,30,118.0,14,35.0,28.68,30.1,26.6,83.9,5.1866666666666665,Monsoon,22.63,91.65
Sitakunda,1977,10,31,123.0,6,67.0,27.164516129032254,28.9,23.4,82.90322580645162,7.1322580645161295,Post-Monsoon,22.63,91.65
Sitakunda,1977,11,30,39.0,4,15.0,25.04,27.4,23.8,76.03333333333333,7.5699999999999985,Post-Monsoon,22.63,91.65
